track_id,in_playlist_url,default_url,title,username,username_link,in_playlist,artwork_url,create_time,username_playlist,username_playlist_url,description,playback_count,likes_count,reposts_count,comment_count,duration,purchase_title,purchase_url,genre,tag_list,related_track
350036662,https://soundcloud.com/shallou/you-and-me?in=mtvofficial/sets/mtv-clubland-remix-chill,https://soundcloud.com/shallou/you-and-me,You and Me,shallou,https://soundcloud.com/shallou,MTV Clubland: Remix & Chill,https://i1.sndcdn.com/artworks-000250215235-hy8ois-t500x500.jpg,2017-11-02T07:41:37.000Z,MTV,https://soundcloud.com/mtvofficial,"Lifted from the 'Souls' EP out now
shallou.lnk.to/souls
Production by shallou. Vocals by shallou. Additional vocals by Cautious Clay. Lyrics and Vocal Melody by Haux. Mixed by Jake Goodman. Mastered by Chris Gehringer.
Artwork by Luke Barker.",1537266,28386,3737,269,3:54,Buy / Stream,http://www.shallou.lnk.to/souls,Electronic,,Only;In The End (ft. Akacia);Lost In Space
357157187,https://soundcloud.com/crymynals/crazy-alive-feat-choice?in=mtvofficial/sets/mtv-clubland-remix-chill,https://soundcloud.com/crymynals/crazy-alive-feat-choice,Crazy & Alive (feat. Choice),Crymynals,https://soundcloud.com/crymynals,MTV Clubland: Remix & Chill,https://i1.sndcdn.com/artworks-000257623415-3669ca-t500x500.jpg,2017-11-17T16:19:35.000Z,MTV,https://soundcloud.com/mtvofficial,"When writing “Crazy & Alive” we wanted nothing more than to appeal to human emotion. A meaningless song is like a colorless green, a vehicle with no passenger. Choice had a great vision for the track and wrote and performed a perfect vocal that plays on the human experience through heroic highs and vulnerable lows.
Free Download: theartistunion.com/tracks/8939aa",160779,3752,657,43,3:53,Free Download,https://www.hive.co/downloads/download/501070/spotlight,Electronic,Soul Future Bass,Two Friends ft. Kevin Writer - While We're Dreaming (Raider Remix);Subfer - Listen To Me (Ft. Emily Coulston);In My Head (feat. SANDS & Simona Shao)
362608991,https://soundcloud.com/elementthecity/what-lovers-do-remix?in=mtvofficial/sets/mtv-clubland-remix-chill,https://soundcloud.com/elementthecity/what-lovers-do-remix,Maroon 5 - What Lovers Do ft. SZA (Element Remix),Element,https://soundcloud.com/elementthecity,MTV Clubland: Remix & Chill,https://i1.sndcdn.com/artworks-000262832738-54rm0r-t500x500.jpg,2017-11-29T19:01:41.000Z,MTV,https://soundcloud.com/mtvofficial,"<3 on hypem hypem.com/track/2q23j/Maroon+5….+SZA+(Element+Remix)
much love to @maroon-5 & @szaofficial for the opportunity!
artwork by blunt_action on ig
follow me on spotify: open.spotify.com/artist/33zfXajsgaMEVRQp7Qb7R2",202088,3456,702,60,3:05,free download,https://click.dj/elementthecity/maroon-5-what-lovers-do-ft-sza-element-remix,Electronic,,Louis The Child - Better Not feat. Wafia (KRANE Remix);Alina Baraz - Floating (miƶu Remix);Slow Down (ft. Pauline Herr)
362652107,https://soundcloud.com/offramp/post-malone-congratulation-offramp-remix?in=mtvofficial/sets/mtv-clubland-remix-chill,https://soundcloud.com/offramp/post-malone-congratulation-offramp-remix,Post Malone - Congratulations (Offramp Remix),Offramp,https://soundcloud.com/offramp,MTV Clubland: Remix & Chill,https://i1.sndcdn.com/artworks-000262874978-oo20oy-t500x500.jpg,2017-11-29T20:41:48.000Z,MTV,https://soundcloud.com/mtvofficial,"Like & Repost <3
This is actually an honnest remix, Love the track, love the flow, loved to give it an epic turn.
Don't forget to follow me <3
theartistunion.com/tracks/9d5561' : Download for free on The Artist Union",35746,567,72,14,3:26,Download,https://theartistunion.com/tracks/9d5561,,,Hibshi Ft. AiMEE  -  Cold Beer;The Chainsmokers - Sick Boy vs 6 Songs (Dirty Denzell Smashup);CMC$ & Conor Maynard - Understand Me
352987598,https://soundcloud.com/porter-robinson/virtual-self-ghost-voices?in=mtvofficial/sets/mtv-clubland-remix-chill,https://soundcloud.com/porter-robinson/virtual-self-ghost-voices,Virtual Self - Ghost Voices,Porter Robinson,https://soundcloud.com/porter-robinson,MTV Clubland: Remix & Chill,https://i1.sndcdn.com/artworks-000253103615-cjrgh7-t500x500.jpg,2017-11-08T20:00:54.000Z,MTV,https://soundcloud.com/mtvofficial,"ARTIST: VIRTUAL SELF
TRACK: GHOST VOICES
GENRE: NEOTRANCE
VIRTUAL SELF - GHOST VOICES OFFICIAL MUSIC VIDEO OUT NOW: youtu.be/HPc8QMycGno
www.facebook.com/VirtualSelf
www.twitter.com/virtual_self",3956493,85290,12036,1101,4:26,Watch Video,http://youtu.be/HPc8QMycGno,NEOTRANCE,,Tell Me;Virtual Self - a.i.ngel (Become God) [AZURA Remix];Kreo' - Burn For You (No Mana & Cafcat Cover)
361893515,https://soundcloud.com/whatsonot/be-ok-again-daniel-johns?in=mtvofficial/sets/mtv-clubland-remix-chill,https://soundcloud.com/whatsonot/be-ok-again-daniel-johns,What So Not featuring Daniel Johns - Be Ok Again,What So Not,https://soundcloud.com/whatsonot,MTV Clubland: Remix & Chill,https://i1.sndcdn.com/artworks-sTc1wm5OsP0w-0-t500x500.png,2017-11-28T00:00:00.000Z,,,,1146053,33678,6588,,3:32,stream / download,https://whatsonot.lnk.to/boka,Dance,,
363588692,https://soundcloud.com/gillchang/gill-chang-rahn-harper-by-your-side?in=mtvofficial/sets/mtv-clubland-remix-chill,https://soundcloud.com/gillchang/gill-chang-rahn-harper-by-your-side,Gill Chang & Rahn Harper - By Your Side,Gill Chang,https://soundcloud.com/gillchang,MTV Clubland: Remix & Chill,https://i1.sndcdn.com/artworks-000263804267-45yg8o-t500x500.jpg,2017-12-01T18:12:24.000Z,MTV,https://soundcloud.com/mtvofficial,"spotify ~ goo.gl/9BqrFp
itunes ~ goo.gl/9Ys9u7
apple music ~ goo.gl/jxv61y
google play ~ goo.gl/tBxcaz
@rahnharper
www.facebook.com/RahnHarperMusic/
twitter.com/rahnharper?lang=en",315381,8927,1963,393,3:32,free download,http://edmlead.net/gate/byyourside,gill chang,,Made of Time (feat. Trove & Emily Vaughn);Robotaki & Manila Killa - I Want You (feat. Matthew John Kurz);Crywolf - Slow Burn (Bronze Whale Remix)
359509589,https://soundcloud.com/bbjuelz/beibs?in=mtvofficial/sets/mtv-clubland-remix-chill,https://soundcloud.com/bbjuelz/beibs,beibs in the trap (Juelz Remix),,,MTV Clubland: Remix & Chill,https://i1.sndcdn.com/artworks-000259942655-nke8ff-t500x500.jpg,2017-11-22T18:52:59.000Z,MTV,https://soundcloud.com/mtvofficial,is edm still relevant?,168993,5200,857,77,4:05,Download,https://www.toneden.io/bbjuelz/post/beibs-in-the-trap-juelz-remix,Trap,,Blaise ~ Dua (Vincent Remix);Die Young (Bishu Remix);f u c k
366661433,https://soundcloud.com/axtone/moksi-dod-higher-2?in=mtvofficial/sets/mtv-clubland-remix-chill,https://soundcloud.com/axtone/moksi-dod-higher-2,Moksi & D.O.D - Higher,Axtone,https://soundcloud.com/axtone,MTV Clubland: Remix & Chill,https://i1.sndcdn.com/artworks-000266747651-8bl2p7-t500x500.jpg,2017-12-08T11:07:23.000Z,MTV,https://soundcloud.com/mtvofficial,"Moksi & D.O.D 'Higher' is out now!! Axtone.lnk.to/Higher
For his fourth appearance on Axtone in 2017, D.O.D brings with him the unstoppable Dutch duo Samir and Diego aka Moksi. It’s fair to say the “finest purveyor of Future Jack”, D.O.D has been relentless this year, supplementing his near Axtone takeover with releases on Size, Protocol, Spinnin, Doorn & Wall.
Since their inception in 2015, Moksi have been on a hot streak, firmly embedding them into the Barong Family and gaining legions of fans along the way. Having clocked up over 45 track releases to date, Moksi have collaborated with artists such as DJ Snake, Hardwell, Chocolate Puma, Chace and Yellow Claw; the latter becoming their biggest single to date, ‘Open’, that’s accumulated over 14m streams since it's release.",115086,3280,479,28,3:03,Higher!!!,https://Axtone.lnk.to/Higher,Dance & EDM,,Chocolate Puma & Tommie Sunshine - Tear This Mother Down (feat. MX2)[OUT NOW];Lie To Me (feat. Ina Wroldsen) (Curbi Remix);Ibranovski - Jail [FREE DOWNLOAD]
366588974,https://soundcloud.com/steveaoki/shine-good-feat-julimar-santos-steve-aoki-remix?in=mtvofficial/sets/mtv-clubland-remix-chill,https://soundcloud.com/steveaoki/shine-good-feat-julimar-santos-steve-aoki-remix,Garmiani - Shine Good (feat. Julimar Santos) [Steve Aoki Remix],Steve Aoki,https://soundcloud.com/steveaoki,MTV Clubland: Remix & Chill,https://i1.sndcdn.com/artworks-000266652005-nyghj2-t500x500.jpg,2017-12-08T14:08:33.000Z,MTV,https://soundcloud.com/mtvofficial,"Garmiani - “Shine Good (feat. Julimar Santos) [Steve Aoki Remix]"" OUT NOW on DIM MAK!!
Spotify: smarturl.it/SA-Aoki-Remix/spotify
Apple Music: smarturl.it/SA-Aoki-Remix/applemusic
Garmiani's celebratory Dim Mak single ""Shine Good (feat. Julimar Santos)"" receives a thunderous electro house remix from label boss Steve Aoki. Revving up the tempo and delivering colossal big room drops, Aoki's remix transforms the laidback Caribbean beat into an energetic club stomper.",137390,3691,533,37,3:14,Buy,http://smarturl.it/SG-Aoki-Remix,Dance & EDM,,KURA - Like A Boss;Deorro Vs Riggi & Piros - Tick Tock (Original Mix);Ingrosso & Salvatore Ganacci ft. Bunji Garlin - Ride It
354492425,https://soundcloud.com/simpli/unlike-pluto-everything-black-feat-mike-taylor-simpli-remix?in=mtvofficial/sets/mtv-clubland-remix-chill,https://soundcloud.com/simpli/unlike-pluto-everything-black-feat-mike-taylor-simpli-remix,unlike pluto - everything black (feat. mike taylor) [simpli remix],simpli,https://soundcloud.com/simpli,MTV Clubland: Remix & Chill,https://i1.sndcdn.com/artworks-000254803013-h6o30l-t500x500.jpg,2017-11-12T02:03:52.000Z,MTV,https://soundcloud.com/mtvofficial,"I'm super super late to this competition I realise, but I wanted to get an entry in before the deadline and I'm super happy with how this turned out. P.s. nice to see u all again ;)
Mastered by @richardcaddock !
Original by @unlikepluto , released by @monstercat .",13596,289,37,9,3:53,,,edm,edm disco,Televisor - Odyssey (Feat. Danyka Nadeau);TODAY;IL3 Weekly 04 - Flipping Weird Things
366744428,https://soundcloud.com/twoowlsmusic/two-owls-dying-young?in=mtvofficial/sets/mtv-clubland-remix-chill,https://soundcloud.com/twoowlsmusic/two-owls-dying-young,DYING YOUNG FEAT. MICAH MARTIN,,,MTV Clubland: Remix & Chill,https://i1.sndcdn.com/artworks-000266841491-49x5zs-t500x500.jpg,2017-12-08T15:46:20.000Z,MTV,https://soundcloud.com/mtvofficial,"Subscribe to Circus Records: bit.ly/SubscribeToCircus
Buy Now: fanlink.to/TwoOwlsDY
TWO OWLS ‘Dying Young’ is out now!
iTunes: smarturl.it/TwoOwlsDY
Spotify: bit.ly/TwoOwlsDYSpot
Beatport: bit.ly/TwoOwlsDYBP
Juno: bit.ly/TwoOwlsDYJuno
Google Play:
Amazon:",165426,4954,875,53,3:24,Buy,https://fanlink.to/TwoOwlsDY,Electronic,,Flux Pavilion - Cut Me Out (JayKode Remix);Wooli x B-Sides x Jantsen - Give It Up;Duelle - Start Again
366784472,https://soundcloud.com/partythievesmusic/thieves-basko-one-zero-zero?in=mtvofficial/sets/mtv-clubland-remix-chill,https://soundcloud.com/partythievesmusic/thieves-basko-one-zero-zero,PARTY THIEVES & BASKO - ONE ZERO ZERO,Party Thieves,https://soundcloud.com/partythievesmusic,MTV Clubland: Remix & Chill,https://i1.sndcdn.com/artworks-000266915969-b5mvm2-t500x500.jpg,2017-12-08T17:28:07.000Z,MTV,https://soundcloud.com/mtvofficial,"this project was started and finished with my brother, Dean aka Basko. i present the second track on my ANARCHY EP, 'ONE ZERO ZERO.'
Stream/Buy: hiiigher-records.lnk.to/OneZeroZeroEM
an·ar·chy
ˈanərkē/Submit
noun
a state of disorder due to absence or nonrecognition of authority.",290658,9873,1595,67,2:37,FREE DOWNLOAD,https://www.toneden.io/thieves/post/party-thieves-basko-one-zero-zero,Dance & EDM,,Tascione & TYNVN - Deeper Love;NGHTMRE & SLANDER - WARNING (BOOMBOX CARTEL REMIX);KLAXX - Captive
365835527,https://soundcloud.com/jadudala/akira-akira-doodah-jadu074?in=mtvofficial/sets/mtv-clubland-remix-chill,https://soundcloud.com/jadudala/akira-akira-doodah-jadu074,Akira Akira - Doodah (JADŪ074),Jadū Dala,https://soundcloud.com/jadudala,MTV Clubland: Remix & Chill,https://i1.sndcdn.com/artworks-000265874081-11wcie-t500x500.jpg,2017-12-06T17:02:12.000Z,MTV,https://soundcloud.com/mtvofficial,"Jadū Dala. The Magical Music Outfit.
SPOTIFY: open.spotify.com/track/1NvwKYI0qdBsZtcra929AC
APPLE MUSIC: itunes.apple.com/us/album/doodah-single/1318963067
MERCH: www.jadudala.com/shop-1
Akira Akira
@akiraakira321",43980,1100,209,35,3:25,Free Download,https://www.toneden.io/jadudala/post/akira-akira-doodah-jad-074,JADŪ,,COMMAND Q - Choo Choo;Got The Love;Stereoliez X Vlien Boy X Peacemakers - The Block
363077795,https://soundcloud.com/otodayo/plain-sight-faceless?in=mtvofficial/sets/mtv-clubland-remix-chill,https://soundcloud.com/otodayo/plain-sight-faceless,Plain Sight - Faceless,OTODAYO Records,https://soundcloud.com/otodayo,MTV Clubland: Remix & Chill,https://i1.sndcdn.com/artworks-000263307488-mp09or-t500x500.jpg,2017-11-30T17:26:24.000Z,MTV,https://soundcloud.com/mtvofficial,"► Free Download & Stream : fanlink.to/oto355
★ Oto Shop : bit.ly/otomerch
★ Oto Spotify Playlist : bit.ly/2rXX9hx
@plainsightdjs
www.facebook.com/PlainSightAudio
www.instagram.com/plainsightofficial/",112215,2799,612,54,2:48,FREE DOWNLOAD,https://fanlink.to/oto355,Trap,,Stranger;Kompany X G-Rex - Sice;IYFFE X TYNAN - Hell Hound
903101224,https://soundcloud.com/canal-personal-sucess/pista-1-89607389?in=canal-personal-sucess/sets/nivel-18-unit-number-four,https://soundcloud.com/canal-personal-sucess/pista-1-89607389,Pista 1,Success Program,https://soundcloud.com/canal-personal-sucess,Nivel 18 - Unit number Four,https://i1.sndcdn.com/avatars-hKe2NtKKkILPlYsi-TCW24A-t500x500.jpg,2020-10-01T22:53:06.000Z,Success Program,https://soundcloud.com/canal-personal-sucess,,,,,,4:19,,,,,Demon High;Squid Game & Do It To It (Zedd Edit);Super Gremlin
903101218,https://soundcloud.com/canal-personal-sucess/pista-2-323398009?in=canal-personal-sucess/sets/nivel-18-unit-number-four,https://soundcloud.com/canal-personal-sucess/pista-2-323398009,Pista 2,Success Program,https://soundcloud.com/canal-personal-sucess,Nivel 18 - Unit number Four,https://i1.sndcdn.com/avatars-hKe2NtKKkILPlYsi-TCW24A-t500x500.jpg,2020-10-01T22:53:05.000Z,Success Program,https://soundcloud.com/canal-personal-sucess,,,,,,0:21,,,,,Demon High;Squid Game & Do It To It (Zedd Edit);Super Gremlin
903101206,https://soundcloud.com/canal-personal-sucess/pista-3-841653909?in=canal-personal-sucess/sets/nivel-18-unit-number-four,https://soundcloud.com/canal-personal-sucess/pista-3-841653909,Pista 3,Success Program,https://soundcloud.com/canal-personal-sucess,Nivel 18 - Unit number Four,https://i1.sndcdn.com/avatars-hKe2NtKKkILPlYsi-TCW24A-t500x500.jpg,2020-10-01T22:53:04.000Z,Success Program,https://soundcloud.com/canal-personal-sucess,,,,,,4:18,,,,,Demon High;Squid Game & Do It To It (Zedd Edit);Super Gremlin
903101197,https://soundcloud.com/canal-personal-sucess/pista-4-562755377?in=canal-personal-sucess/sets/nivel-18-unit-number-four,https://soundcloud.com/canal-personal-sucess/pista-4-562755377,Pista 4,Success Program,https://soundcloud.com/canal-personal-sucess,Nivel 18 - Unit number Four,https://i1.sndcdn.com/avatars-hKe2NtKKkILPlYsi-TCW24A-t500x500.jpg,2020-10-01T22:53:04.000Z,Success Program,https://soundcloud.com/canal-personal-sucess,,,,,,0:53,,,,,Demon High;Squid Game & Do It To It (Zedd Edit);Super Gremlin
903101194,https://soundcloud.com/canal-personal-sucess/pista-5-288648150?in=canal-personal-sucess/sets/nivel-18-unit-number-four,https://soundcloud.com/canal-personal-sucess/pista-5-288648150,Pista 5,Success Program,https://soundcloud.com/canal-personal-sucess,Nivel 18 - Unit number Four,https://i1.sndcdn.com/avatars-hKe2NtKKkILPlYsi-TCW24A-t500x500.jpg,2020-10-01T22:53:03.000Z,Success Program,https://soundcloud.com/canal-personal-sucess,,,,,,0:18,,,,,Demon High;Squid Game & Do It To It (Zedd Edit);Super Gremlin
415767717,https://soundcloud.com/iedmradio/iedm-radio-episode-182-la-riots?in=lariots/sets/guest-dj-mixes,https://soundcloud.com/iedmradio/iedm-radio-episode-182-la-riots,IEDM Radio Episode 182: LA Riots,iEDM Radio,https://soundcloud.com/iedmradio,Guest DJ Mixes,https://i1.sndcdn.com/artworks-000318759129-qp3l0b-t500x500.jpg,2018-03-19T00:28:33.000Z,LA Riots,https://soundcloud.com/lariots,"A lot has happened since LA Riots introduced a bawdy blend of indie rock, alt dance & electro music to the world in 2007. LA Riots has reinvented a sound that melds influences of techno, house and drum n’ bass. They have accomplished what eludes so many in the genre: maintaining their underground credibility while remixing some of music's premier pop and rock labels.
Over the years, their broad musical scope has led to plays from the top DJs in the industry. These accolades from fellow DJs have put them on the speed dial of A&R teams to shine up pop and rock remixes for major labels such as Warner Bros., Virgin, Tommy Boy and Interscope. LA Riots’ production is varied, but their quality control and precision in the studio creates a big room sound that brings the party straight to the dance floor.",2001,65,24,1,1:03:44,Free Download,https://hypeddit.com/track/ufm7hs,Dance & EDM,,SKINK Radio 178 Presented By Showtek;House Of Mars Episode 130;Fonk Radio | FNKR268
393533937,https://soundcloud.com/davidtort/hotlradio111?in=lariots/sets/guest-dj-mixes,https://soundcloud.com/davidtort/hotlradio111,David Tort Presents HoTL Radio 111 (LA Riots Guest Mix),David Tort,https://soundcloud.com/davidtort,Guest DJ Mixes,https://i1.sndcdn.com/artworks-000296449236-tkx4fk-t500x500.jpg,2018-02-02T18:42:45.000Z,LA Riots,https://soundcloud.com/lariots,"LA Riots in the mix for episode 111!
Produced by David Tort & Markem.
Tracklist:
Lunoize, Niels Feijen - Freak The Funk (Original Mix) - Brockwild
Ultra Nate, S-Man - Fake (Mason Maynard Remix) - Cajual
Dilby - The Path (Original Mix) - Mother
Illyus & Barrientos - So Serious (Original Mix) - Toolroom
LA Riots - This Feeling (Original Mix) - Country Club Disco
George Privatti, Guille Placencia - Something - La Pera Records
The Golden Boy - Gotta Have (Original Mix) - Elrow
LA Riots - Do Your Thing (Original Mix) - Psycho Disco!
Pete Dorling - Rowtime (Original Mix) - Elrow
Fisher - Stop It (Original Mix) - Dirtybird
James Burton - On Yer Own (Original Mix) - Of Unsound Mind
Mason Maynard - Love Game (Original Mix) - Kaluki
Patrick Topping - Be Sharp Say Nowt (Original Mix) - Hot Creations
Huxley, Skape - Chants (Original Mix) - Relief
Gel Abril - Spells Of Yoruba (Riaz Dhanani Remix) - Defected",3572,136,33,4,1:00:32,,,House,,"CHUS | LIVE FROM BARCELONA | Stereo Productions Podcast 425;Chus : Deeper Sounds / Emirates Inflight Radio - September 2021;Release Yourself Radio Show #1044 - Roger Sanchez Live From Studio 338, London"
369038876,https://soundcloud.com/country-club-disco/la-riots-country-club-disco-mix-december-2017?in=lariots/sets/guest-dj-mixes,https://soundcloud.com/country-club-disco/la-riots-country-club-disco-mix-december-2017,LA Riots - Country Club Disco Mix - December 2017,Country Club Disco,https://soundcloud.com/country-club-disco,Guest DJ Mixes,https://i1.sndcdn.com/artworks-000269272853-7imx7i-t500x500.jpg,2017-12-13T17:51:41.000Z,LA Riots,https://soundcloud.com/lariots,"New mix up from @lariots
Download Here: www.toneden.io/country-club-disc…mix-december-2017
Check out their EP ""This Feeling"" coming at the end of January 2018 on Country Club Disco
Tracklist:
1. la riots feat. great good fine ok - real love (original mix) - spinnin records
2. duke dumont - ocean ave (dj zinc remix) - blase boys club
3. la riots - house philosophy (original mix) - in/rotation
4. crooked colours - plymouth (la riots basement mix) - sweat it out
5. la riots - this feeling (original mix) - country club disco
6. anthony attalla - rock the beats (original mix) - incorrect music
7. solardo - keep pushing on (original mix) - relief
8. mekon & denney feat. roxanne shante - what's going on (denney & detlef re-edit) - ffrr
9. la riots - all or nothing (original mix) - country club disco
10. hott like detroit - acid in the hood (original mix) - elrow music
11. la riots - all good (demo mix) - pyscho disco!
12. prok & fitch - angie (mason maynard ""big ange"" remix) - sola music
13. camelphat - omg (original mix) - repopulate mars
14. nu sky - green light (original mix) - elrow music
15. syap - go up (original mix) - cajual
16. la riots - do your thing (demo mix) - unsigned
17. naations - want me more (la riots remix) - demo",6777,322,93,13,1:14:43,Free Download,https://www.toneden.io/country-club-disco/post/la-riots-country-club-disco-mix-december-2017,House,,"Winter Is Coming 2019 - Scotty Boy;Exclusive Mix: OFFAIAH;Gorgon City @ Amnesia Closing Party, Ibiza 2016"
297411749,https://soundcloud.com/lariots/hardhawaii?in=lariots/sets/guest-dj-mixes,https://soundcloud.com/lariots/hardhawaii,HARD Hawaii mixed by LA Riots,LA Riots,https://soundcloud.com/lariots,Guest DJ Mixes,https://i1.sndcdn.com/artworks-000197986828-ekpiao-t500x500.jpg,2016-12-11T21:13:58.000Z,LA Riots,https://soundcloud.com/lariots,"Wonderland and HARD present:
Hard Hawaii mixed by LA Riots
December 17th - Hawaii Country Club
TRACKLIST:
1. gta, wax motif - get it all (original)",,,,,1:11:26,,,Dance & EDM,,"Lilly Ahlberg - Young Forever;Premiere: LP Giobbi - Believer feat. Hermixalot;Danny Howard, Eli & Fur - Next To Me"
832687501,https://soundcloud.com/nogoumrecords/ramy-sabry-howa-fi-keda-live?in=nogoumrecords/sets/ramy-sabry-farek-maak-live,https://soundcloud.com/nogoumrecords/ramy-sabry-howa-fi-keda-live,Ramy Sabry - Howa Fi Keda Live / رامي صبري - هو فيه كده,Nogoum Records,https://soundcloud.com/nogoumrecords,Ramy Sabry / Farek Maak Live,https://i1.sndcdn.com/artworks-WJySAsTpuwUds9Pb-FIdohA-t500x500.jpg,2020-06-02T07:50:03.000Z,Nogoum Records,https://soundcloud.com/nogoumrecords,,32487,907,10,3,4:22,,,World,جديد رامي صبري فارق معاك لايف Ramy Sabry Farek Maak Live New,Ahmed Alaa - Shaghelli Bali / احمد علاء - شاغلي بالي;محمد حماقي - لا عتاب ولا حيرة - من البوم كل يوم من ده 2019;رامي جمال - لقلبك سلام
832686403,https://soundcloud.com/nogoumrecords/ramy-sabry-hekayet-hobena-live?in=nogoumrecords/sets/ramy-sabry-farek-maak-live,https://soundcloud.com/nogoumrecords/ramy-sabry-hekayet-hobena-live,Ramy Sabry - Hekayet Hobena Live / رامي صبري - حكايه حبنا,Nogoum Records,https://soundcloud.com/nogoumrecords,Ramy Sabry / Farek Maak Live,https://i1.sndcdn.com/artworks-WJySAsTpuwUds9Pb-FIdohA-t500x500.jpg,2020-06-02T07:46:13.000Z,Nogoum Records,https://soundcloud.com/nogoumrecords,,30076,1114,21,4,4:14,,,World,جديد رامي صبري فارق معاك لايف Ramy Sabry Fareek Maak Live,Mkank Fe Alby;رامي صبري مش مرتاحين تتر مسلسل طلقتك نفسي;Tamer Ashour - Karaheny Feky
832685614,https://soundcloud.com/nogoumrecords/ramy-sabry-hawel-tensany-live?in=nogoumrecords/sets/ramy-sabry-farek-maak-live,https://soundcloud.com/nogoumrecords/ramy-sabry-hawel-tensany-live,Ramy Sabry - Hawel Tensany Live / رامي صبري - حاول تنساني,Nogoum Records,https://soundcloud.com/nogoumrecords,Ramy Sabry / Farek Maak Live,https://i1.sndcdn.com/artworks-WJySAsTpuwUds9Pb-FIdohA-t500x500.jpg,2020-06-02T07:42:38.000Z,Nogoum Records,https://soundcloud.com/nogoumrecords,,20524,787,12,4,5:22,,,World,جديد Ramy Sabry Farek Maak Live رامي صبري فارق معاك لايف New,اخر مقابلة لايف من حفل الجمعة تامر عاشور;Mkank Fe Alby;leh ba3den
832684594,https://soundcloud.com/nogoumrecords/ramy-sabry-betaa-banat-live?in=nogoumrecords/sets/ramy-sabry-farek-maak-live,https://soundcloud.com/nogoumrecords/ramy-sabry-betaa-banat-live,Ramy Sabry - Betaa Banat Live / رامي صبري- بتاع بنات,Nogoum Records,https://soundcloud.com/nogoumrecords,Ramy Sabry / Farek Maak Live,https://i1.sndcdn.com/artworks-WJySAsTpuwUds9Pb-FIdohA-t500x500.jpg,2020-06-02T07:38:30.000Z,Nogoum Records,https://soundcloud.com/nogoumrecords,,13875,416,7,,4:09,,,World,جديد New Ramy Sabry Farek Maak Live رامي صبري فارق معاك لايف,Nogomi.com_Tamer_Ashour-10.Men;Youm Mataabelna;حماقي - الحكاية حكايتنا
832683568,https://soundcloud.com/nogoumrecords/ramy-sabry-ana-baba-live?in=nogoumrecords/sets/ramy-sabry-farek-maak-live,https://soundcloud.com/nogoumrecords/ramy-sabry-ana-baba-live,Ramy Sabry - Ana Baba Live / رامي صبري - أنا بابا,Nogoum Records,https://soundcloud.com/nogoumrecords,Ramy Sabry / Farek Maak Live,https://i1.sndcdn.com/artworks-WJySAsTpuwUds9Pb-FIdohA-t500x500.jpg,2020-06-02T07:34:28.000Z,Nogoum Records,https://soundcloud.com/nogoumrecords,,10921,398,4,,4:32,,,World,جديد Ramy Sabry Farek Maak New Live رامي صبري فارق معاك,فرق فى حياتى - رامي جمال;رامى جمال - حبيبى تعالا - - البوم مالناش الا بعض;Nesit-  محمد حماقي نسيت
863365870,https://soundcloud.com/ganardj/ganar-ready-for-ya-full-preview?in=ganardj/sets/newest-productions,https://soundcloud.com/ganardj/ganar-ready-for-ya-full-preview,Ganar - Ready For Ya [Battle Scars EP OUT NOW],Ganar,https://soundcloud.com/ganardj,Newest Productions,https://i1.sndcdn.com/artworks-WywQ0YyNqt35knNL-piiO3Q-t500x500.jpg,2020-07-23T21:09:55.000Z,Ganar,https://soundcloud.com/ganardj,,4243,159,41,8,3:37,**OUT NOW**,https://ganardj.com/product/ganar-battle-scars-ep,UK Hardcore,UK Hardcore Happy Hardcore Hard Dance Ganar GanarDj Ready For Ya We Are One Digital Vocal,Ryan Ganar Feat. TopKat - Miss You [Preview];Chris Fear - Blinding Lights Ft. Bianca - Core Fever Records - #055;Dy5oN & DBL Feat. Paige Olivia - Up In Smoke (Outforce & Hartshorn Remix) OUT NOW!
867871624,https://soundcloud.com/ganardj/ganar-genic-playing-pretend-full-preview?in=ganardj/sets/newest-productions,https://soundcloud.com/ganardj/ganar-genic-playing-pretend-full-preview,Ganar & Genic - Playing Pretend [Full Preview],Ganar,https://soundcloud.com/ganardj,Newest Productions,https://i1.sndcdn.com/avatars-G2Dg2zlOzUBQCFgG-3lY8lQ-t500x500.jpg,2020-07-31T14:07:57.000Z,Ganar,https://soundcloud.com/ganardj,,6695,209,36,6,2:36,,,Dance & EDM,Ganar GanarDj UK Hardcore Makina Happy Hardcore Freeform,Ganar - True (Trixy 2020 Remix);Dee Dee -Forever SQUAD-E & D-CORE REMIX FREE DL;Rescue & Outforce - Break Me  Down (Vip Mix)
